rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater,district_full
826.450012207031,12.1499996185303,68,3,1957,0,0,0,Maxvor,good,0,1,Maxvorstadt
640.890014648438,7.28000020980835,88,3,1966,0,1,1,Maxvor,good,0,1,Maxvorstadt
399.540008544922,7.53999996185303,53,2,1973,0,1,1,BamLaim,normal,0,1,Berg am Laim
854.179992675781,5.34000015258789,128,4,1918,1,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
576.510009765625,7.78999996185303,74,3,1967,0,1,1,Neuh-Nymp,top,0,1,Neuhausen-Nymphenburg
743.369995117188,6.76000022888184,110,4,1918,1,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
400.230010986328,5.19999980926514,77,3,1966,1,1,1,Moos,normal,0,1,Moosach
366.059997558594,10.1700000762939,36,1,1999,0,1,1,Moos,normal,0,1,Moosach
1018.38000488281,11.0699996948242,92,3,1983,1,1,1,Neuh-Nymp,good,1,1,Neuhausen-Nymphenburg
411.230010986328,6.84999990463257,60,2,1974,0,0,1,Moos,normal,0,1,Moosach
262.410003662109,6.73000001907349,39,2,1957,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
428.660003662109,5.09999990463257,84,4,1966,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
286.140014648438,7.34000015258789,39,2,1948,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
986.969970703125,16.4500007629395,60,2,1966,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
702.640014648438,8.89000034332275,79,3,1957,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
413.489990234375,9.1899995803833,45,2,1984,0,1,1,Maxvor,good,0,1,Maxvorstadt
299.619995117188,4.6100001335144,65,3,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
796.179992675781,10.210000038147,78,3,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
542.080017089844,8.09000015258789,67,2,1960,1,1,1,Maxvor,good,0,1,Maxvorstadt
371.029998779297,4.94999980926514,75,3,1948,0,0,0,Laim,normal,0,0,Laim
577.830017089844,5.96000003814697,97,3,1966,0,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
717.400024414063,9.82999992370605,73,3,1972,0,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
306.570007324219,8.52000045776367,36,1,1983,0,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
393.970001220703,6.25,63,2,1972,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
263.850006103516,5.28000020980835,50,2,1918,0,0,0,Schwanth,normal,0,1,Schwanthalerhöhe
268.390014648438,5.15999984741211,52,2,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
312,3.71000003814697,84,3,1918,0,1,0,Maxvor,normal,0,1,Maxvorstadt
458.739990234375,6.94999980926514,66,3,1966,0,1,1,Had,normal,0,1,Hadern
324.279998779297,12.9700002670288,25,1,1971,0,1,1,SchwWest,good,0,1,Schwabing-West
506.190002441406,9.93000030517578,51,2,1957,0,1,1,Laim,normal,0,1,Laim
1018.21997070313,6.96999979019165,128,5,1918,0,0,0,Alt-Le,normal,0,1,Altstadt-Lehel
880.489990234375,12.3999996185303,71,3,1957,0,1,1,Alt-Le,normal,0,1,Altstadt-Lehel
409.040008544922,8.18000030517578,50,2,1957,0,1,0,Ugies-Har,normal,0,1,Untergiesing-Harlaching
473.179992675781,5.69999980926514,83,3,1957,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
439.079986572266,6.96999979019165,63,3,1957,0,1,1,Laim,normal,0,1,Laim
500.239990234375,7.3600001335144,68,3,1971,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
649.340026855469,6.90999984741211,94,4,1975,0,0,1,Send-West,normal,0,1,Sendling-Westpark
484.029998779297,8.80000019073486,55,2,1966,0,1,1,Maxvor,good,0,1,Maxvorstadt
335.209991455078,5.59000015258789,60,2,1970,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
706.72998046875,7.67999982833862,92,3,1971,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
807.859985351563,11.8800001144409,68,3,1924,0,1,1,Th-Ob-Fo-Fu-So,top,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
664.690002441406,8.85999965667725,75,2,1972,0,1,1,Th-Ob-Fo-Fu-So,top,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
666.909973144531,4.44999980926514,128,3,1969,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
340.010009765625,5.48000001907349,62,3,1948,0,0,0,Ugies-Har,good,0,0,Untergiesing-Harlaching
298.420013427734,4.19999980926514,71,2,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
486.369995117188,9.18000030517578,53,2,1973,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
204.520004272461,3.72000002861023,55,3,1973,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
788.909973144531,9.85999965667725,80,3,1918,0,0,1,Schwanth,normal,0,1,Schwanthalerhöhe
529.130004882813,11.2600002288818,47,2,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
210.050003051758,2.41000008583069,87,3,1918,0,1,0,Lud-Isar,normal,0,0,Ludwigsvorstadt-Isarvorstadt
299,4.15000009536743,72,3,1924,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
690.52001953125,8.31999969482422,83,3,1918,0,0,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
340.980010986328,13.1099996566772,26,1,1973,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
213.009994506836,4.17999982833862,51,2,1924,0,1,0,Neuh-Nymp,normal,0,0,Neuhausen-Nymphenburg
480.630004882813,10.2299995422363,47,2,1960,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
812.960021972656,11.1400003433228,73,3,1918,1,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
449.940002441406,12.8599996566772,35,1,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
1166.2749328613286,11.3800001144409,128,5,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
1000.40997314453,9.8100004196167,102,3,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
461.540008544922,5.76999998092651,80,3,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
287.140014648438,12.4799995422363,23,1,1960,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
1027.7900390625,11.289999961853,91,3,1966,1,0,1,Neuh-Nymp,top,0,1,Neuhausen-Nymphenburg
1002.79998779297,14.1199998855591,71,2,1994,1,0,1,Maxvor,normal,0,1,Maxvorstadt
357.910003662109,9.9399995803833,36,1,1957,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
479.630004882813,4.40000009536743,109,4,1924,0,1,1,Moos,normal,0,1,Moosach
478.070007324219,10.6199998855591,45,2,1978,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
432.140014648438,7.8600001335144,55,2,1924,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
531.200012207031,7.28000020980835,73,3,1972,0,1,1,Moos,normal,0,1,Moosach
505.869995117188,10.1199998855591,50,1,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
409.049987792969,9.09000015258789,45,1,1966,0,1,1,Th-Ob-Fo-Fu-So,good,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
565.799987792969,8.84000015258789,64,3,1966,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
685.780029296875,8.35999965667725,82,4,1972,0,1,1,Th-Ob-Fo-Fu-So,good,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
321.100006103516,6.55000019073486,49,2,1966,0,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
897.429992675781,11.2200002670288,80,3,1994,0,1,1,Laim,normal,1,1,Laim
787.380004882813,10.5,75,3,1998,0,1,1,Trud-Rie,good,1,1,Trud-Rie
352.799987792969,8.81999969482422,40,1,1969,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
355.149993896484,12.6800003051758,28,1,1972,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
789.25,7.65999984741211,103,4,1989,1,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
894.599975585938,13.3500003814697,67,2,1993,1,1,1,SchwWest,normal,0,1,Schwabing-West
478.899993896484,9.03999996185303,53,2,1966,1,1,1,SchwWest,normal,0,1,Schwabing-West
444.670013427734,6.34999990463257,70,3,1966,0,1,1,Had,normal,0,1,Hadern
215.949996948242,5.01999998092651,43,2,1924,0,1,1,Laim,normal,0,1,Laim
554.760009765625,8.94999980926514,62,2,1918,1,1,1,Laim,normal,0,1,Laim
393.589996337891,5.32000017166138,74,3,1924,0,1,0,Laim,normal,0,1,Laim
646.799987792969,12.4399995803833,52,2,1996,0,1,1,Laim,normal,0,1,Laim
747.830017089844,10.1099996566772,74,3,1957,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
427.859985351563,9.72000026702881,44,1,1957,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
771.210021972656,11.0200004577637,70,2,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
376,13.4300003051758,28,1,1960,0,1,1,Maxvor,normal,0,1,Maxvorstadt
269.630004882813,5.98999977111816,45,2,1957,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
654.460021972656,10.2299995422363,64,2,1918,0,1,1,SchwWest,good,0,1,Schwabing-West
323.869995117188,10.4499998092651,31,1,1966,0,1,1,SchwWest,good,0,1,Schwabing-West
493.850006103516,7.15999984741211,69,3,1966,0,0,1,SchwWest,good,0,1,Schwabing-West
780.909973144531,10.4099998474121,75,3,1918,0,1,1,SchwWest,good,0,1,Schwabing-West
951.02001953125,9.31999969482422,102,4,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
618.669982910156,11.25,55,2,1948,0,1,1,SchwWest,normal,1,1,Schwabing-West
658.869995117188,9.40999984741211,70,2,1996,0,0,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
553.349975585938,7.69000005722046,72,3,1957,0,0,1,Obgies,normal,0,1,Obergiesing
214.139999389648,5.94999980926514,36,2,1948,0,1,1,Obgies,normal,0,1,Obergiesing
389.489990234375,7.94999980926514,49,2,1960,0,0,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
386.220001220703,10.4399995803833,37,1,1918,0,1,1,Obgies,normal,0,1,Obergiesing
328.630004882813,5.86999988555908,56,2,1948,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
812.969970703125,10.9899997711182,74,2,1918,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
810.549987792969,7.36999988555908,110,3,1972,1,1,1,Maxvor,good,0,1,Maxvorstadt
498.059997558594,7.42999982833862,67,2,1957,0,1,1,SchwWest,normal,0,1,Schwabing-West
559.669982910156,11.1899995803833,50,2,1989,0,1,1,Schwab-Frei,normal,1,1,Schwabing-Freimann
515.77001953125,11.7200002670288,44,2,1924,0,1,1,Pas-Obmenz,good,1,1,Pasing-Obermenzing
812,11.1199998855591,73,3,1974,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
971.469970703125,10.789999961853,90,3,1993,0,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
360.570007324219,5.63000011444092,64,2,1918,0,1,0,Pas-Obmenz,good,0,1,Pasing-Obermenzing
269.700012207031,4.28000020980835,63,3,1948,0,0,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
356.890014648438,7.92999982833862,45,2,1966,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
256.670013427734,5.82999992370605,44,2,1948,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
313.839996337891,9.51000022888184,33,1,1948,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
485.429992675781,7.3600001335144,66,3,1960,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
283.070007324219,5.44000005722046,52,2,1966,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
869.849975585938,7.98000001907349,109,4,1972,0,1,1,Schwab-Frei,good,1,1,Schwabing-Freimann
446.070007324219,6.28000020980835,71,3,1960,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
130.350006103516,3.61999988555908,36,2,1948,0,1,0,BamLaim,normal,0,0,Berg am Laim
388.600006103516,8.27000045776367,47,2,1972,0,0,1,Au-Haid,normal,0,1,Au-Haidhausen
696.090026855469,9.03999996185303,77,3,1948,0,0,1,Bogenh,top,0,1,Bogenhausen
413.660003662109,4.26000022888184,97,3,1924,0,1,1,Au-Haid,normal,0,1,Au-Haidhausen
444.829986572266,10.5900001525879,42,1,1960,0,0,1,Au-Haid,good,0,1,Au-Haidhausen
485.720001220703,5.34000015258789,91,3,1918,0,0,1,Obgies,normal,0,1,Obergiesing
580.280029296875,5.28000020980835,110,3,1918,0,1,1,Alt-Le,normal,0,0,Altstadt-Lehel
1166.2749328613286,11.8000001907349,128,5,1918,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
713.390014648438,5.09999990463257,128,3,1918,0,1,1,Alt-Le,good,0,1,Altstadt-Lehel
570.340026855469,9.19999980926514,62,2,1984,0,1,1,BamLaim,normal,0,1,Berg am Laim
516.549987792969,7.71000003814697,67,3,1966,0,1,1,BamLaim,normal,0,1,Berg am Laim
920.340026855469,8.36999988555908,110,4,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
606.900024414063,8.67000007629395,70,3,1957,0,0,1,Au-Haid,good,0,1,Au-Haidhausen
352.119995117188,4.51000022888184,78,3,1960,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
570.669982910156,8.77999973297119,65,3,1960,0,1,1,Bogenh,top,0,1,Bogenhausen
787.409973144531,12.3000001907349,64,2,1918,0,1,1,Au-Haid,good,1,1,Au-Haidhausen
302.839996337891,3.35999989509583,90,3,1918,0,0,1,Au-Haid,good,0,1,Au-Haidhausen
936.010009765625,6.88000011444092,128,5,1918,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
869.570007324219,9.25,94,3,1994,0,1,1,BamLaim,normal,0,1,Berg am Laim
200.419998168945,3.84999990463257,52,2,1957,0,1,1,BamLaim,normal,0,1,Berg am Laim
409.959991455078,5.61999988555908,73,3,1957,0,1,1,BamLaim,normal,0,1,Berg am Laim
208.559997558594,11.5900001525879,18,1,1966,0,1,1,BamLaim,normal,0,1,Berg am Laim
703.119995117188,6.76000022888184,104,4,1918,0,1,1,BamLaim,normal,0,1,Berg am Laim
971.469970703125,11.8500003814697,82,3,1994,1,1,1,BamLaim,good,0,1,Berg am Laim
530.169982910156,9.30000019073486,57,2,1983,0,1,1,Au-Haid,good,0,1,Au-Haidhausen
396.230010986328,8.25,48,3,1918,0,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
855.780029296875,6.84999990463257,125,3,1918,1,1,1,Schwanth,normal,0,1,Schwanthalerhöhe
151,3.4300000667572,44,2,1924,0,0,0,SchwWest,good,0,1,Schwabing-West
294,5.44000005722046,54,2,1973,0,0,1,SchwWest,good,0,1,Schwabing-West
389.230010986328,9.05000019073486,43,2,1948,0,1,0,SchwWest,good,0,0,Schwabing-West
398.809997558594,9.72999954223633,41,1,1957,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
515.580017089844,7.69999980926514,67,2,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
392.140014648438,9.80000019073486,40,1,1960,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
611.659973144531,4.36999988555908,128,4,1918,0,1,1,SchwWest,good,0,1,Schwabing-West
306.529998779297,8.76000022888184,35,1,1957,0,1,1,SchwWest,good,0,1,Schwabing-West
327.049987792969,12.5799999237061,26,1,1966,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
421.309997558594,7.51999998092651,56,2,1918,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
455.220001220703,5.55000019073486,82,4,1948,0,1,0,Schwab-Frei,normal,0,1,Schwabing-Freimann
414.579986572266,7.40000009536743,56,2,1967,0,0,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
373.899993896484,6.92000007629395,54,2,1966,0,0,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
389.950012207031,5.57000017166138,70,3,1966,0,0,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
454.320007324219,6.78000020980835,67,3,1960,0,0,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
155.589996337891,5.19000005722046,30,1,1957,0,0,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
553.400024414063,9.22000026702881,60,2,1984,0,1,1,Send-West,normal,0,1,Sendling-Westpark
629.179992675781,5.94000005722046,106,5,1973,1,0,1,Send-West,normal,0,1,Sendling-Westpark
398.549987792969,5.30999994277954,75,3,1967,0,1,1,Send,normal,0,1,Sendling
109.319999694824,2.59999990463257,42,1,1939,0,1,0,Send-West,normal,0,1,Sendling-Westpark
590.190002441406,7.86999988555908,75,2,1970,0,1,1,Ram-Per,good,0,1,Ramersdorf-Perlach
536.859985351563,9.42000007629395,57,2,1995,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
543.409973144531,7.25,75,2,1924,0,1,1,Bogenh,normal,0,1,Bogenhausen
583.530029296875,9.72999954223633,60,2,1999,0,1,1,Trud-Rie,good,0,1,Trud-Rie
322.130004882813,6.32000017166138,51,2,1948,0,0,1,Bogenh,normal,0,1,Bogenhausen
512.580017089844,7.21999979019165,71,3,1960,0,1,1,Pas-Obmenz,normal,0,1,Pasing-Obermenzing
688.510009765625,8.82999992370605,78,3,1960,0,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
321.209991455078,6.05999994277954,53,2,1972,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
896.820007324219,9.96000003814697,90,2,1918,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
281.209991455078,8.02999973297119,35,2,1918,0,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
758.369995117188,7.3600001335144,103,4,1957,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
1166.2749328613286,13.4700002670288,93,3,1918,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
997.030029296875,12.1599998474121,82,3,1918,1,1,1,Lud-Isar,normal,0,1,Ludwigsvorstadt-Isarvorstadt
345.540008544922,6.51999998092651,53,2,1948,0,0,1,Laim,normal,0,1,Laim
284.549987792969,5.17000007629395,55,2,1948,0,0,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
361.700012207031,7.69999980926514,47,2,1968,0,0,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
614.580017089844,10.9700002670288,56,3,1960,0,0,1,Th-Ob-Fo-Fu-So,good,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
779.72998046875,8.96000003814697,87,4,1967,0,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
720.109985351563,6.8600001335144,105,4,1969,0,1,1,Au-Lo-La,normal,0,1,Aubing-Lochhausen-Langwied
591,8.4399995803833,70,3,1997,0,1,1,Au-Lo-La,normal,1,1,Aubing-Lochhausen-Langwied
404.179992675781,7.76999998092651,52,1,1967,0,1,1,Pas-Obmenz,normal,0,1,Pasing-Obermenzing
492.940002441406,8.22000026702881,60,2,1983,0,1,1,Had,normal,0,1,Hadern
611.559997558594,7.94000005722046,77,3,1974,0,1,1,Had,good,0,1,Hadern
853.320007324219,8.89000034332275,96,3,1997,1,1,1,Had,good,0,1,Hadern
588.739990234375,12.0200004577637,49,3,1948,0,1,1,Had,good,0,1,Hadern
529.619995117188,8.97999954223633,59,2,1973,0,0,1,Laim,normal,0,1,Laim
518.609985351563,7.73999977111816,67,3,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
379.109985351563,8.81999969482422,43,2,1918,0,0,1,Schwanth,normal,0,1,Schwanthalerhöhe
1109.52001953125,8.10000038146973,128,4,1918,0,0,1,Maxvor,good,0,1,Maxvorstadt
368.130004882813,6.69000005722046,55,2,1918,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
476.790008544922,7.44999980926514,64,2,1957,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
485.929992675781,9,54,2,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
279.809997558594,7.17000007629395,39,1,1960,0,0,1,Maxvor,good,0,1,Maxvorstadt
605.599975585938,8.64999961853027,70,2,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
166.479995727539,4.05999994277954,41,2,1918,0,1,1,Neuh-Nymp,good,0,0,Neuhausen-Nymphenburg
210.550003051758,3.24000000953674,65,3,1957,0,0,1,Neuh-Nymp,normal,0,0,Neuhausen-Nymphenburg
670.340026855469,8.38000011444092,80,3,1977,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
419.220001220703,9.10999965667725,46,2,1979,0,1,1,Maxvor,good,0,1,Maxvorstadt
701.460021972656,8.25,85,3,1918,0,1,1,SchwWest,good,0,1,Schwabing-West
666.219970703125,8.43000030517578,79,3,1986,0,0,1,Schwab-Frei,good,0,1,Schwabing-Freimann
383.470001220703,10.0900001525879,38,1,1973,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
1135.9599609375,10.2299995422363,111,5,1960,0,1,1,SchwWest,good,0,1,Schwabing-West
323.920013427734,10.8000001907349,30,1,1960,0,0,1,SchwWest,good,0,1,Schwabing-West
620.440002441406,8.73999977111816,71,3,1966,0,1,1,Feld-Has,normal,0,1,Feldmoching-Hasenbergl
463.640014648438,9.46000003814697,49,2,1966,0,0,1,Moos,normal,0,1,Moosach
807.75,11.0699996948242,73,3,1969,0,1,1,Moos,normal,0,1,Moosach
343.220001220703,11.0699996948242,31,1,1972,0,1,1,Moos,normal,0,1,Moosach
275.519989013672,6.11999988555908,45,2,1960,0,0,0,Moos,normal,0,1,Moosach
613.559997558594,10.3999996185303,59,2,1993,0,1,1,All-Umenz,normal,0,1,Allach-Untermenzing
594.929992675781,9.14999961853027,65,2,1992,0,1,1,Bogenh,normal,0,1,Bogenhausen
820.880004882813,8.72999954223633,94,4,1989,0,1,1,Bogenh,normal,0,1,Bogenhausen
634.090026855469,10.2299995422363,62,2,1918,0,1,1,Schwab-Frei,normal,0,1,Schwabing-Freimann
470.519989013672,8.71000003814697,54,2,1994,0,0,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
359.910003662109,6.92000007629395,52,1,1966,0,0,1,SchwWest,normal,0,1,Schwabing-West
355.5,5.6399998664856,63,3,1918,0,0,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
1166.2749328613286,10.1400003433228,121,5,1924,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
407.230010986328,13.1400003433228,31,1,1972,0,1,1,Neuh-Nymp,good,0,1,Neuhausen-Nymphenburg
388.589996337891,6.26999998092651,62,2,1957,0,0,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
504.130004882813,6.15000009536743,82,3,1957,0,0,0,Schwanth,normal,0,1,Schwanthalerhöhe
695.369995117188,7.55999994277954,92,3,1948,0,1,1,Lud-Isar,good,0,1,Ludwigsvorstadt-Isarvorstadt
575.22998046875,8.22000026702881,70,3,1918,1,1,1,Pas-Obmenz,good,0,1,Pasing-Obermenzing
677.97998046875,7.21000003814697,94,4,1974,0,1,1,Had,normal,0,1,Hadern
539.859985351563,6.65999984741211,81,3,1975,0,1,1,Had,good,0,1,Hadern
414.970001220703,13.8299999237061,30,1,1969,0,1,1,Had,good,0,1,Hadern
336.269989013672,3.23000001907349,104,5,1960,1,0,1,Had,good,0,1,Hadern
848.109985351563,11.7799997329712,72,3,1918,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
752.080017089844,7.67000007629395,98,4,1924,0,1,1,Moos,normal,0,1,Moosach
697.150024414063,7.75,90,4,1960,0,0,1,Neuh-Nymp,top,0,1,Neuhausen-Nymphenburg
422.459991455078,7.53999996185303,56,2,1966,0,1,1,Neuh-Nymp,normal,0,1,Neuhausen-Nymphenburg
296.459991455078,4.42000007629395,67,3,1966,0,1,1,Mil-AmH,normal,0,1,Milbertshofen-Am Hart
899.950012207031,10.5900001525879,85,3,1918,0,1,1,Schwab-Frei,good,0,1,Schwabing-Freimann
884.159973144531,10.6499996185303,83,3,1918,1,1,0,Schwab-Frei,good,0,1,Schwabing-Freimann
463.970001220703,6.3600001335144,73,3,1960,0,1,1,SchwWest,good,0,1,Schwabing-West
608.719970703125,11.0699996948242,55,2,1996,0,1,1,Bogenh,good,1,1,Bogenhausen
342.570007324219,10.0799999237061,34,1,1973,0,1,1,Trud-Rie,good,0,1,Trud-Rie
983.130004882813,12.289999961853,80,4,1996,0,1,1,BamLaim,good,0,1,Berg am Laim
347.980010986328,6.69000005722046,52,2,1969,0,1,1,Ram-Per,normal,0,1,Ramersdorf-Perlach
256.940002441406,9.18000030517578,28,1,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
251.429992675781,3.58999991416931,70,3,1957,0,1,1,Maxvor,good,0,1,Maxvorstadt
678.47998046875,8.8100004196167,77,3,1972,0,1,1,Bogenh,normal,0,1,Bogenhausen
604.190002441406,9.30000019073486,65,2,1992,0,1,1,Bogenh,normal,1,1,Bogenhausen
724,10.3400001525879,70,3,1992,0,0,1,Bogenh,normal,1,1,Bogenhausen
228.869995117188,5.86999988555908,39,1,1966,0,1,1,Ugies-Har,normal,0,1,Untergiesing-Harlaching
1166.2749328613286,9.40999984741211,125,4,1918,1,0,1,Send,normal,0,1,Sendling
554.989990234375,9.56999969482422,58,2,1957,0,1,1,Obgies,normal,0,1,Obergiesing
664.690002441406,10.3900003433228,64,2,1973,0,1,1,Had,good,0,1,Hadern
370.609985351563,5.28999996185303,70,2,1966,0,1,1,Send,normal,0,1,Sendling
561.119995117188,7.78999996185303,72,2,1974,0,1,1,Had,good,0,1,Hadern
840,10.3699998855591,81,3,1966,0,0,1,Had,normal,1,1,Hadern
725.940002441406,8.15999984741211,89,3,1973,0,1,1,Pas-Obmenz,normal,0,1,Pasing-Obermenzing
517.969970703125,12.9499998092651,40,2,1993,0,1,1,Pas-Obmenz,good,1,1,Pasing-Obermenzing
652.929992675781,9.06999969482422,72,3,1983,0,1,1,Pas-Obmenz,normal,0,1,Pasing-Obermenzing
250.399993896484,6.26000022888184,40,2,1968,0,1,1,Laim,normal,0,1,Laim
794.02001953125,10.3100004196167,77,3,1973,1,1,1,Th-Ob-Fo-Fu-So,normal,0,1,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
