rent,rentsqm,area,rooms,yearc,bathextra,bathtile,cheating,district,location,upkitchen,wwater
554,8.27,67,3,1957,no,no,yes,Bogenh,normal,no,yes
770.34,7,110,4,1982,yes,yes,yes,Au-Haid,normal,no,yes
489.89,9.24,53,2,1998.5,yes,yes,yes,Trud-Rie,normal,no,yes
104.14,1.47,71,2,1948,no,yes,no,Au-Haid,normal,no,no
611.87,11.33,54,2,1972,no,yes,yes,Moos,normal,yes,yes
444.84,7.54,59,2,1957,no,yes,yes,Feld-Has,normal,no,yes
730.72,9.74,75,3,1981,no,yes,yes,Moos,normal,no,yes
412.21,6.65,62,2,1918,no,yes,yes,Neuh-Nymp,good,no,yes
1482.77,13.73,108,3,1918,no,yes,yes,SchwWest,good,no,yes
646.63,8.98,72,3,1971,no,yes,yes,SchwWest,normal,no,yes
273.92,9.78,28,1,1960,no,yes,yes,Schwanth,normal,no,yes
325.85,9.58,34,1,1957,no,yes,yes,Lud-Isar,normal,no,yes
894.2,8.52,105,4,1918,yes,yes,yes,Lud-Isar,normal,no,yes
649.55,8.12,80,3,1918,no,yes,yes,Schwanth,normal,no,yes
895,9.52,94,3,1918,no,no,no,Lud-Isar,normal,no,yes
431.54,8.14,53,2,1918,no,yes,yes,Lud-Isar,normal,no,yes
508.85,7.95,64,2,1966,no,no,yes,Maxvor,good,no,yes
603.33,10.77,56,2,1957,no,yes,yes,Alt-Le,good,no,yes
1088.36,10.37,105,3,1918,yes,yes,no,Maxvor,normal,no,yes
516.29,6.22,83,3,1969,no,no,yes,Neuh-Nymp,good,no,yes
383.48,10.36,37,1,1973,no,yes,yes,Neuh-Nymp,normal,no,yes
434.61,12.42,35,2,1966,no,no,yes,Neuh-Nymp,normal,no,yes
307.81,4.46,69,2,1957,no,no,no,Neuh-Nymp,good,no,no
175.25,6.26,28,1,1960,no,no,yes,Neuh-Nymp,good,no,yes
547.92,8.43,65,3,1993,no,yes,yes,Neuh-Nymp,good,no,yes
313.06,8.94,35,2,1918,no,no,yes,Th-Ob-Fo-Fu-So,good,no,yes
424,6.63,64,3,1957.5,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
747.68,9.35,80,3,1996,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
672.21,8,84,3,1974,no,yes,yes,Pas-Obmenz,normal,no,yes
118.09,3.94,30,1,1966,no,no,yes,Au-Lo-La,normal,no,yes
336,11.2,30,1,1948,no,yes,yes,Send,normal,no,yes
522.08,6.45,81,3,1957,no,yes,yes,Send,normal,no,yes
577.78,12.04,48,2,1984,no,no,yes,Ram-Per,normal,no,yes
495.96,10.12,49,2,1957,no,yes,yes,Au-Haid,good,no,yes
506.19,8.73,58,2,1969,no,yes,yes,Ugies-Har,normal,no,yes
261.38,3.96,66,3,1918,no,yes,no,Au-Haid,normal,no,yes
1342.17,10.32,130,4,1918,yes,yes,yes,Au-Haid,normal,no,yes
227.91,4.56,50,2,1918,no,yes,no,Au-Haid,normal,no,no
501.7,6.43,78,2,1957,no,no,yes,SchwWest,good,no,yes
401.86,20.09,20,1,1966,no,yes,yes,Maxvor,good,no,yes
480.61,10.23,47,1,1993,no,yes,yes,SchwWest,good,no,yes
1138.17,10.07,113,4,1918,yes,yes,yes,SchwWest,good,yes,yes
301.15,9.13,33,1,1960,no,yes,yes,Au-Haid,normal,no,yes
901.6,9.02,100,3,1957,no,yes,yes,Au-Haid,normal,no,yes
879.66,12.22,72,2,1988,no,no,yes,Th-Ob-Fo-Fu-So,top,no,yes
398.27,7.97,50,2,1966,no,no,yes,Th-Ob-Fo-Fu-So,normal,no,yes
383.48,10.09,38,1,1918,no,yes,yes,Obgies,normal,no,yes
321.48,10.05,32,1,1973,no,yes,yes,Obgies,normal,no,yes
501.08,9.83,51,2,1957,no,yes,yes,Laim,normal,no,yes
611.48,7.74,79,3,1966,no,no,yes,Had,normal,no,yes
284.37,3.06,93,4,1957,yes,yes,no,Laim,normal,no,yes
471.99,9.83,48,2,1960,no,yes,yes,Mil-AmH,normal,no,yes
373.34,8.89,42,1,1970,no,no,yes,Had,good,no,yes
249.93,3.57,70,3,1968,no,yes,yes,Send-West,normal,no,yes
545.73,6.35,86,4,1974,no,yes,yes,Had,normal,no,yes
400.44,5.41,74,3,1966,no,yes,yes,Ugies-Har,normal,no,yes
613.56,9.44,65,3,1957,no,yes,yes,Au-Haid,normal,no,yes
524.85,9.05,58,2,1987,no,yes,yes,Ugies-Har,normal,no,yes
1062.18,10.62,100,3,1918,no,yes,yes,Lud-Isar,normal,no,yes
746.5,11.14,67,3,1957,yes,yes,yes,Maxvor,good,no,yes
430.06,7.96,54,1,1918,no,yes,no,Lud-Isar,normal,no,yes
541.98,7.53,72,3,1960,no,yes,yes,Send-West,normal,no,yes
546.4,9.76,56,2,1960,no,yes,yes,Send-West,normal,no,yes
431.15,8.45,51,2,1960,no,no,yes,Trud-Rie,good,no,yes
945.91,7.51,126,4,1973,yes,yes,yes,Bogenh,normal,no,yes
710.87,8.36,85,3,1999,no,yes,yes,Bogenh,normal,yes,yes
518.87,14.82,35,2,1983,no,no,yes,BamLaim,good,no,yes
390.74,8.31,47,2,1957,no,yes,yes,Pas-Obmenz,good,no,yes
440.85,5.13,86,4,1957,no,yes,yes,Pas-Obmenz,good,no,yes
396.67,5.59,71,3,1969,no,yes,yes,Au-Lo-La,normal,no,yes
322.12,10.74,30,1,1972,no,yes,yes,Au-Haid,normal,no,yes
588,8.4,70,2,1984,no,yes,yes,Ram-Per,normal,yes,yes
398.64,11.72,34,1,1966,no,yes,yes,Au-Haid,good,no,yes
562.43,10.23,55,3,1957.5,no,yes,yes,Schwanth,normal,no,yes
577.86,5.67,102,3,1918,no,no,yes,Schwanth,normal,no,yes
798.42,8.32,96,3,1918,no,yes,yes,Schwanth,normal,no,yes
919.3,7.93,116,4,1918,no,yes,yes,Schwanth,normal,no,yes
567.54,11.35,50,2,1998.5,no,yes,yes,Send,good,no,yes
509.39,9.8,52,2,1957,no,yes,yes,Maxvor,normal,no,yes
443.6,3.17,140,5,1918,no,yes,no,Maxvor,normal,no,no
767.47,9.71,79,2,1957,no,no,yes,SchwWest,good,no,yes
465.28,10.11,46,1,1975,no,yes,yes,SchwWest,good,no,yes
1459.49,8.74,167,4,1918,yes,yes,yes,Schwab-Frei,good,no,yes
197.44,4.7,42,1,1924,no,no,yes,Neuh-Nymp,good,no,yes
375.7,7.23,52,2,1918,no,yes,yes,Neuh-Nymp,good,no,yes
717.13,8.75,82,3,1970,no,yes,yes,Neuh-Nymp,normal,no,yes
255.57,5.11,50,2,1918,no,yes,no,Neuh-Nymp,normal,no,no
282.24,6.14,46,2,1924,no,yes,yes,Neuh-Nymp,normal,no,yes
776.99,6.32,123,4,1918,no,yes,yes,Schwanth,normal,no,yes
828.19,9.98,83,3,1918,no,yes,yes,Neuh-Nymp,normal,no,yes
457.57,5.08,90,4,1967,no,yes,yes,Neuh-Nymp,normal,no,yes
1196.44,17.09,70,2,1960,yes,yes,yes,Bogenh,top,yes,yes
588,10.32,57,2,1966,no,yes,yes,SchwWest,normal,no,yes
253.92,7.69,33,2,1957,no,yes,yes,Schwab-Frei,normal,no,yes
1048.17,10.48,100,4,1990,yes,yes,yes,Schwab-Frei,normal,no,yes
396.7,7.08,56,2,1966,no,yes,yes,SchwWest,normal,no,yes
596.53,10.65,56,2,1966,no,yes,yes,SchwWest,normal,no,yes
769.51,9.62,80,3,1957,no,yes,no,Maxvor,good,yes,yes
250.54,11.93,21,1,1966,no,yes,yes,Maxvor,good,no,yes
296.78,9.89,30,1,1957,no,yes,yes,Maxvor,good,no,yes
423.26,5.29,80,3,1918,no,yes,yes,SchwWest,good,no,yes
685.91,8.57,80,3,1918,no,yes,yes,Schwab-Frei,normal,no,yes
319.84,6.27,51,2,1957,no,no,yes,Send,normal,no,yes
412.61,9.38,44,2,1957.5,no,yes,no,Send,normal,no,yes
513.12,10.26,50,2,1966,no,no,yes,Send-West,normal,no,yes
638.89,6.39,100,4,1918,no,yes,yes,Send,normal,no,yes
869.21,10.23,85,3,1957,no,yes,yes,Alt-Le,normal,no,yes
496.99,10.8,46,2,1996,no,yes,yes,Moos,normal,no,yes
475.5,5.4,88,4,1970,no,yes,yes,Laim,normal,no,yes
649.5,9.28,70,3,1974,no,yes,yes,Laim,normal,no,yes
295.72,7.78,38,1,1969,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
495.97,9.72,51,2,1973,yes,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
461.54,5.63,82,3,1970,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
435.61,9.27,47,2,1966,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
875.73,8.76,100,4,1966,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
449.73,6.25,72,3,1969,no,yes,yes,Bogenh,normal,no,yes
373.11,9.33,40,2,1969,no,yes,yes,Bogenh,normal,no,yes
661.61,9.32,71,2,1983,no,yes,yes,Trud-Rie,top,no,yes
261.28,5.33,49,2,1957,no,yes,yes,Obgies,normal,no,yes
644.23,8.26,78,3,1970,no,yes,yes,Obgies,normal,no,yes
470,10.44,45,2,1966,no,yes,yes,Obgies,normal,no,yes
499.75,9.43,53,2,1966,no,no,yes,Obgies,normal,no,yes
570.9,7.82,73,3,1966,no,yes,yes,Schwab-Frei,normal,no,yes
818.08,7.94,103,4,1967,no,yes,yes,SchwWest,normal,no,yes
387.69,7.75,50,2,1957.5,no,no,yes,Ram-Per,normal,no,yes
426.06,6.66,64,2,1966,no,no,yes,Ram-Per,normal,no,yes
564.6,7.24,78,2,1984,no,yes,yes,Ram-Per,good,no,yes
801.09,9.1,88,3,1998.5,yes,yes,yes,Lud-Isar,good,no,yes
509.26,8.21,62,3,1966,no,yes,yes,Neuh-Nymp,good,no,yes
731.16,9.14,80,3,1972,yes,yes,yes,Moos,normal,no,yes
839.89,12.92,65,2,1973,yes,yes,yes,Neuh-Nymp,good,no,yes
445.41,8.25,54,3,1948,no,yes,yes,Maxvor,good,no,yes
273.75,10.95,25,1,1957,no,yes,yes,Maxvor,good,no,yes
314.45,9.83,32,1,1957,no,yes,yes,SchwWest,good,no,yes
935.55,6.04,155,5,1918,yes,no,yes,Lud-Isar,good,no,yes
356.08,5.09,70,2,1918,no,yes,yes,Lud-Isar,good,no,yes
472.74,5.91,80,3,1918,no,no,no,Lud-Isar,good,no,yes
280.21,10.01,28,1,1918,no,no,yes,Maxvor,good,no,yes
357.91,11.55,31,1,1918,no,yes,yes,Send,normal,no,yes
644.79,7.41,87,3,1924,no,yes,yes,Ugies-Har,normal,no,yes
501.07,9.82,51,2,1939,no,yes,no,Neuh-Nymp,normal,no,yes
612.15,11.13,55,2,1998,no,yes,yes,Laim,good,no,yes
541.98,10.63,51,2,1988,no,yes,yes,SchwWest,normal,no,yes
165.26,2.95,56,3,1957,no,yes,no,Laim,normal,no,yes
242.36,8.66,28,1,1972,no,yes,yes,Laim,normal,no,yes
654.46,10.91,60,2,1957,no,yes,yes,Bogenh,good,yes,yes
920.34,7.61,121,4,1924,no,yes,yes,SchwWest,normal,no,yes
285.73,4.33,66,3,1970,no,yes,yes,Mil-AmH,normal,no,yes
292.7,8.13,36,1,1966,no,yes,yes,Obgies,normal,no,yes
510.79,12.16,42,1,1999,no,yes,yes,SchwWest,good,yes,yes
997.04,6.92,144,4,1918,no,yes,yes,Neuh-Nymp,top,no,yes
738.29,9.59,77,3,1980,no,yes,yes,Schwab-Frei,good,no,yes
305.81,5.1,60,2,1918,no,no,yes,Schwab-Frei,good,no,yes
794.11,9.93,80,3,1957,no,no,yes,Schwab-Frei,good,no,yes
398.81,11.08,36,1,1967,no,yes,yes,Laim,normal,no,yes
349.05,5.54,63,3,1948,no,yes,yes,Laim,normal,no,yes
392.87,4.14,95,4,1924,no,yes,yes,Laim,normal,yes,yes
322.88,11.96,27,1,1960,no,no,yes,Lud-Isar,good,no,yes
1150.42,10.96,105,4,1957.5,yes,no,yes,Lud-Isar,good,no,yes
741.39,9.15,81,3,1918,no,yes,yes,Au-Haid,normal,no,yes
748.55,11.88,63,2,1957,no,yes,no,Maxvor,good,no,yes
752.8,7.68,98,3,1972,no,yes,yes,SchwWest,good,no,yes
1149.09,10.08,114,3,1968,no,yes,yes,Schwab-Frei,top,no,yes
622.05,8.29,75,2,1985,no,yes,yes,Schwab-Frei,good,no,yes
788.16,10.24,77,2,1998.5,no,yes,yes,Schwab-Frei,good,no,yes
456.25,8.15,56,1,1991,yes,yes,yes,Trud-Rie,good,yes,yes
719.74,10.43,69,3,1985,no,yes,yes,BamLaim,normal,no,yes
292.95,4.73,62,3,1992,no,yes,yes,Ram-Per,normal,no,yes
429.49,7.16,60,2,1969,no,yes,yes,Ram-Per,normal,no,yes
345.83,8.43,41,2,1983,no,yes,yes,Ram-Per,normal,no,yes
801.96,11.46,70,3,1993,yes,yes,yes,Trud-Rie,good,yes,yes
414.7,7.41,56,1,1974,no,yes,yes,BamLaim,good,no,yes
548.39,11.67,47,2,1979,no,yes,yes,Trud-Rie,normal,no,yes
607.42,10.12,60,3,1960,no,yes,yes,Au-Haid,good,no,yes
559.52,5.83,96,3,1973,no,yes,yes,Au-Haid,good,no,yes
684.21,11.04,62,3,1981,no,yes,yes,Au-Haid,good,no,yes
784.32,5.6,140,6,1918,no,yes,no,Lud-Isar,good,no,yes
613.56,10.4,59,3,1957,no,yes,yes,Au-Haid,good,no,yes
419.26,6.08,69,2,1960,no,yes,yes,Mil-AmH,normal,no,yes
470.4,12.38,38,1,1969,no,yes,yes,SchwWest,normal,no,yes
588,8.4,70,3,1973,no,yes,yes,Mil-AmH,normal,no,yes
233.58,3.11,75,3,1918,no,yes,no,Pas-Obmenz,normal,no,no
958.5,9.88,97,3,1996,yes,yes,yes,Au-Lo-La,normal,yes,yes
330.25,6.48,51,2,1957,no,yes,yes,BamLaim,normal,no,yes
642.55,10.04,64,2,1966,no,no,yes,Ram-Per,normal,no,yes
480,6.4,75,3,1969,no,yes,yes,Mil-AmH,normal,no,yes
664.69,8.52,78,3,1987,no,yes,yes,Lud-Isar,normal,no,yes
352.71,9.8,36,2,1918,no,yes,yes,Lud-Isar,good,no,yes
654.45,7.61,86,4,1969,no,yes,yes,Neuh-Nymp,normal,no,yes
1314.37,8.06,163,4,1918,yes,yes,yes,Neuh-Nymp,good,yes,yes
272.24,7.36,37,1,1918,no,yes,no,Schwanth,normal,no,yes
381.5,6.69,57,3,1957.5,no,yes,yes,Schwanth,normal,no,yes
502.57,6.36,79,3,1918,no,no,no,Neuh-Nymp,normal,no,yes
481.34,4.77,101,4,1924,no,yes,yes,Neuh-Nymp,good,no,yes
672.36,12.45,54,2,1994,no,yes,yes,Neuh-Nymp,good,no,yes
674.74,8.54,79,3,1957,no,yes,yes,Neuh-Nymp,good,no,yes
438.45,9.74,45,2,1957.5,no,yes,yes,Neuh-Nymp,good,no,yes
766.95,9.35,82,3,1918,no,yes,yes,Neuh-Nymp,good,no,yes
557.32,9.45,59,2,1972,no,yes,yes,Neuh-Nymp,normal,no,yes
512.88,7.22,71,3,1967,no,no,yes,Feld-Has,normal,no,yes
555.5,6.94,80,3,1972,no,yes,yes,Moos,normal,no,yes
418.23,9.96,42,2,1984,no,yes,yes,Moos,normal,no,yes
667.65,12.84,52,2,1984,no,yes,yes,Schwab-Frei,good,no,yes
712.76,4,178,5,1918,no,yes,no,Schwab-Frei,good,no,no
641.68,11.06,58,2,1985,no,yes,yes,Mil-AmH,normal,no,yes
432.71,7.21,60,3,1966,no,yes,yes,Mil-AmH,normal,no,yes
642.51,8.45,76,3,1966,no,yes,yes,Mil-AmH,normal,no,yes
392.06,7.26,54,2,1960,no,yes,yes,Mil-AmH,normal,no,yes
632.38,11.29,56,2,1966,no,yes,yes,Bogenh,normal,yes,yes
855.52,9.4,91,3,1998,no,yes,yes,Bogenh,normal,no,yes
695.2,7.4,94,4,1968,no,yes,yes,Bogenh,normal,no,yes
564.46,8.82,64,2,1985,no,yes,yes,Bogenh,normal,no,yes
967,9.67,100,3,1995,yes,yes,yes,Pas-Obmenz,good,no,yes
876.88,11.39,77,3,1998.5,no,yes,yes,Pas-Obmenz,good,yes,yes
482.77,7.43,65,2,1986,no,yes,yes,Pas-Obmenz,good,no,yes
625.31,8.93,70,3,1966,no,yes,yes,Ugies-Har,normal,no,yes
528.68,8.53,62,3,1948,no,no,yes,Ugies-Har,normal,yes,yes
507.95,8.47,60,2,1918,no,yes,yes,Ugies-Har,normal,no,yes
664.69,8.63,77,3,1973,no,yes,yes,Ram-Per,normal,no,yes
749.7,7.5,100,3,1997,yes,yes,yes,Ram-Per,good,no,yes
520.33,6.59,79,3,1972,yes,yes,yes,BamLaim,normal,no,yes
675,10.23,66,2,1960,no,yes,yes,BamLaim,normal,no,yes
429.69,3.98,108,4,1924,no,yes,no,Bogenh,normal,no,no
598.41,5.44,110,3,1918,no,no,yes,Neuh-Nymp,good,no,yes
377.98,8.4,45,2,1960,no,yes,yes,Neuh-Nymp,normal,no,yes
446.85,9.31,48,2,1957,no,yes,yes,Neuh-Nymp,normal,no,yes
644.03,11.5,56,2,1993,no,yes,yes,Neuh-Nymp,good,no,yes
710.7,11.65,61,2,1983,yes,yes,yes,Lud-Isar,good,no,yes
398.17,6.22,64,3,1957,no,no,yes,Maxvor,good,no,yes
869.21,8.78,99,4,1918,no,yes,yes,Schwanth,normal,no,yes
724.94,9.54,76,3,1966,no,yes,yes,Moos,normal,no,yes
567.88,9.31,61,3,1970,no,yes,yes,Mil-AmH,normal,no,yes
402.9,6.3,64,4,1966,no,no,yes,Mil-AmH,normal,no,yes
329.68,5.68,58,3,1948,no,yes,no,Mil-AmH,normal,no,yes
326.95,9.08,36,2,1966,no,yes,yes,Moos,normal,no,yes
356.1,3.24,110,4,1918,no,yes,yes,Au-Haid,good,no,yes
503.72,8.26,61,2,1918,no,yes,yes,Au-Haid,normal,no,yes
1184.64,12.74,93,3,1998.5,no,yes,yes,Au-Haid,good,yes,yes
419.26,9.98,42,2,1960,no,no,yes,SchwWest,good,no,yes
848.98,10.61,80,3,1918,no,yes,yes,Neuh-Nymp,normal,no,yes
698.41,8.41,83,3,1960,no,no,yes,Neuh-Nymp,normal,no,yes
490.34,7.66,64,2,1918,no,yes,no,Lud-Isar,good,no,yes
411.6,4.29,96,3,1918,no,yes,no,Lud-Isar,good,no,no
479.01,8.71,55,2,1918,no,yes,yes,Schwanth,normal,no,yes
826.3,10.08,82,3,1957,no,yes,yes,Lud-Isar,normal,no,yes
368.13,8.18,45,2,1957.5,no,yes,yes,Schwanth,normal,no,yes
869.21,10.23,85,3,1957.5,no,yes,yes,Schwanth,normal,no,yes
630.83,6.93,91,3,1918,no,yes,no,Lud-Isar,normal,no,yes
1000.12,10,100,4,1998,yes,yes,yes,Feld-Has,normal,no,yes
1135.07,9.46,120,4,1996,no,yes,yes,Schwab-Frei,normal,no,yes
515.39,11.71,44,2,1939,no,yes,yes,Lud-Isar,good,no,yes
922.14,9.92,93,3,1970,no,yes,yes,Bogenh,good,no,yes
582.89,8.7,67,2,1991,no,yes,yes,Bogenh,normal,no,yes
306.78,11.8,26,1,1972,no,yes,yes,Bogenh,good,no,yes
552.19,10.04,55,2,1996,no,no,yes,Bogenh,good,no,yes
1173.33,11.73,100,3,1998.5,no,yes,yes,Au-Haid,top,yes,yes
373.18,8.89,42,2,1960,no,yes,yes,Au-Lo-La,normal,no,yes
855.85,9.95,86,3,1960,no,yes,yes,Au-Lo-La,normal,no,yes
145.31,2.34,62,3,1957,no,no,no,Pas-Obmenz,normal,no,yes
120.8,2.16,56,2,1969,no,yes,yes,Au-Lo-La,normal,yes,yes
775.49,6.15,126,4,1918,yes,yes,yes,Laim,normal,no,yes
446.44,7.2,62,2,1974,no,yes,yes,Laim,normal,no,yes
546.58,8.41,65,2,1969,no,yes,yes,Laim,normal,no,yes
425.63,8.87,48,2,1960,no,no,yes,Laim,good,no,yes
490.31,6.91,71,3,1957,no,no,yes,Laim,normal,no,yes
313.69,5.92,53,2,1948,no,no,yes,Laim,normal,no,yes
706.84,6.26,113,4,1966,yes,yes,yes,Ugies-Har,normal,no,yes
475.51,11.32,42,1,1957,no,yes,yes,Ugies-Har,normal,no,yes
1210.4,9.46,128,3,1918,yes,yes,yes,Neuh-Nymp,good,yes,yes
706.19,8.31,85,3,1918,no,yes,yes,Neuh-Nymp,top,no,yes
360,10.91,33,1,1975,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
1519.2,9.5,160,6,1918,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
598.21,8.55,70,3,1918,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
797.11,10.63,75,3,1966,yes,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
422.53,4.86,87,4,1924,no,yes,yes,Moos,normal,no,yes
632.45,6.32,100,4,1918,no,yes,yes,Moos,normal,no,yes
287.2,4.29,67,3,1918,no,no,no,Alt-Le,good,no,yes
804.79,5.47,147,6,1918,no,yes,yes,Alt-Le,good,no,yes
554.76,11.56,48,2,1990,no,yes,yes,Alt-Le,good,no,yes
484.6,4.04,120,4,1918,yes,no,no,Alt-Le,good,no,no
428.07,8.23,52,2,1991,no,yes,yes,Lud-Isar,normal,no,yes
1002.15,12.37,81,3,2000,no,yes,yes,Lud-Isar,normal,no,yes
452.02,7.41,61,3,1918,no,no,no,Lud-Isar,good,no,yes
937.49,9.66,97,3,1983,no,yes,yes,Bogenh,good,no,yes
920.46,8.6,107,4,1966,no,yes,yes,Ugies-Har,good,no,yes
847.38,10.46,81,3,2000,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
416.91,8.69,48,2,1966,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
294.37,9.81,30,1,1970,no,yes,yes,Ram-Per,good,no,yes
265.88,12.09,22,1,1973,no,yes,yes,Ram-Per,normal,no,yes
587.99,8.91,66,3,1970,no,yes,yes,Bogenh,normal,no,yes
413.1,7,59,2,1948,no,yes,yes,Ugies-Har,normal,no,yes
336.45,12.46,27,1,1971,yes,no,yes,Obgies,normal,no,yes
814.93,9.48,86,4,1974,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
702,10.03,70,3,1967,no,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
523.8,5.76,91,3,1924,no,yes,yes,Neuh-Nymp,normal,no,yes
279.04,4.9,57,2,1957,no,no,no,Maxvor,good,no,yes
510.8,7.86,65,2,1918,no,no,no,Neuh-Nymp,good,no,yes
486.76,7.49,65,2,1957,no,no,yes,Neuh-Nymp,good,no,yes
894.76,10.53,85,3,1980,yes,yes,yes,Neuh-Nymp,good,yes,yes
588.77,6.62,89,2,1918,no,no,no,Schwanth,normal,no,yes
777.17,12.54,62,3,1966,no,yes,yes,Mil-AmH,normal,no,yes
637.65,7.59,84,3,1998.5,no,yes,yes,Feld-Has,normal,no,yes
296.4,9.88,30,1,1971,no,yes,yes,BamLaim,normal,no,yes
542,8.21,66,2,1984,no,yes,yes,BamLaim,normal,no,yes
222.5,4.45,50,2,1966,no,yes,yes,BamLaim,normal,no,yes
271.77,6.47,42,2,1960,no,no,yes,BamLaim,normal,no,yes
194.92,3.75,52,2,1924,no,no,yes,BamLaim,normal,no,yes
382.42,4.97,77,3,1918,no,no,yes,Ram-Per,normal,no,yes
285.07,4.92,58,3,1918,no,no,yes,Ram-Per,normal,no,yes
286.8,14.34,20,1,1972,no,yes,yes,Au-Haid,normal,no,yes
706.65,9.18,77,3,1957,no,yes,yes,Ram-Per,good,no,yes
558.06,9.79,57,2,1986,no,yes,yes,Ram-Per,normal,no,yes
797.62,11.08,72,2,1918,no,yes,yes,Au-Haid,normal,no,yes
838.53,12.71,66,3,1918,no,yes,yes,Au-Haid,normal,yes,yes
417.73,8.19,51,2,1948,no,yes,yes,Obgies,normal,yes,yes
884.55,10.53,84,3,1981,no,yes,yes,Send,normal,no,yes
680.03,10.97,62,2,1918,no,yes,yes,Au-Haid,good,no,yes
340.52,7.92,43,2,2000,no,yes,yes,Mil-AmH,normal,no,yes
461.19,8.54,54,2,1960,no,yes,yes,Mil-AmH,normal,no,yes
938.73,12.86,73,3,1988,no,yes,yes,Moos,normal,no,yes
560.9,7.79,72,3,1957,no,yes,yes,Lud-Isar,good,no,yes
807.29,12.05,67,3,1972,no,yes,yes,Lud-Isar,good,yes,yes
291.33,7.67,38,1,1972,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
1034.33,10.34,100,3,1973,yes,yes,yes,Th-Ob-Fo-Fu-So,good,no,yes
567.55,8.73,65,2,1991,no,yes,yes,Ugies-Har,normal,yes,yes
696.39,9.41,74,3,1994,no,yes,yes,Au-Haid,normal,no,yes
588.82,9.5,62,3,1966,no,yes,yes,Th-Ob-Fo-Fu-So,normal,no,yes
764.61,8.89,86,3,1918,no,yes,yes,Schwanth,normal,no,yes
690,9.08,76,3,1918,no,yes,yes,Schwanth,normal,no,yes
655.76,7.9,83,5,1960,no,yes,yes,Schwanth,normal,no,yes
380.25,11.18,34,2,1960,no,yes,yes,Lud-Isar,good,no,yes
498.51,8.75,57,3,1966,no,no,yes,Send,normal,no,yes
959.56,9.41,102,3,1918,yes,yes,yes,Pas-Obmenz,normal,no,yes
400.05,7.02,57,3,1918,no,yes,yes,Send,normal,no,no
1140,8.84,129,4,1918,no,yes,yes,Lud-Isar,good,no,yes
522.96,5.03,104,3,1918,no,no,yes,Lud-Isar,good,no,yes
306.78,8.77,35,1,1957,no,no,yes,Lud-Isar,good,no,yes
112.08,2.16,52,2,1918,no,yes,no,Send,normal,no,yes
700.38,7.78,90,4,1948,no,yes,yes,Obgies,normal,no,yes
491.12,8.77,56,2,1967,no,yes,yes,Laim,normal,no,yes
521.48,10.23,51,2,1983,no,yes,yes,Had,good,no,yes
466.81,10.15,46,2,1957,no,yes,yes,Laim,normal,no,yes
649.35,9.28,70,3,1957,no,yes,yes,Maxvor,good,no,yes
383.48,10.96,35,1,1960,no,yes,yes,SchwWest,good,no,yes
766.95,9.96,77,3,1983,no,yes,yes,Obgies,normal,yes,yes
559.51,9.65,58,2,1998.5,no,yes,yes,Send,normal,no,yes
396.26,12.38,32,1,1969,no,yes,yes,Schwab-Frei,good,no,yes
613.53,10.23,60,3,1957,no,no,yes,Laim,normal,no,yes
685.14,10.23,67,2,1918,no,yes,yes,Lud-Isar,good,no,yes
574.96,11.5,50,2,2000,no,yes,yes,Lud-Isar,good,no,yes
838.53,8.22,102,4,1980,no,yes,yes,Ram-Per,normal,no,yes
912.72,12.01,76,3,1918,no,yes,yes,Maxvor,good,no,yes
301.97,10.07,30,1,1957,no,yes,yes,SchwWest,good,no,yes
706.89,10.88,65,2,1957,no,no,no,Maxvor,good,no,yes
613.56,7.97,77,3,1967,no,yes,yes,Laim,normal,no,yes
353.41,12.19,29,1,1966,no,yes,yes,Laim,good,no,yes
295.19,7.38,40,1,1967,no,yes,yes,Laim,normal,no,yes
335.48,11.98,28,1,1967,no,yes,yes,Laim,normal,no,yes
519.82,8.12,64,3,1966,no,yes,yes,Laim,normal,no,yes
772.69,6.44,120,5,1966,no,yes,yes,Send,normal,no,yes
419.01,9.98,42,2,1948,no,yes,yes,Had,good,no,yes
448.34,8.97,50,2,1982,no,yes,yes,Send-West,normal,no,yes
325.84,8.15,40,1,1973,no,yes,yes,Send-West,good,no,yes
339.09,7.89,43,1,1976,no,yes,yes,Had,normal,no,yes
819.74,9.01,91,3,1998.5,yes,yes,yes,Had,good,yes,yes
779.37,7.22,108,6,1948,no,yes,yes,Had,good,no,yes
574.65,7.77,74,3,1966,no,yes,yes,Had,good,no,yes
